fecha,consumo_total,generacion_total,precio_kwh,precio_excedente
2021-08-24 08:00:00,4.337363520117406,10.20022555275614,0.1755,0.11052
2021-08-24 09:00:00,4.897466179443256,17.613947423977464,0.17015,0.10681
2021-08-24 10:00:00,5.8492123510986795,22.68492062905179,0.25665,0.10084
2021-08-24 11:00:00,5.518742882094661,26.431239767820898,0.25143,0.09584000000000001
2021-08-24 12:00:00,6.263677373553168,28.357122160505785,0.2465,0.09136
2021-08-24 13:00:00,6.852606891003972,28.461995295645217,0.25487,0.09889
2021-08-24 14:00:00,7.5927002256242195,26.379529414064713,0.17553,0.11214
2021-08-24 15:00:00,7.000826918902145,23.201996244101966,0.17601,0.11212000000000001
2021-08-24 16:00:00,7.003321646239845,16.793093933817886,0.17865,0.11479
2021-08-24 17:00:00,6.796860411610189,10.062323173084405,0.17892,0.11483
2021-08-24 18:00:00,6.791895974192074,2.730995566203248,0.27192,0.11359
2021-08-24 19:00:00,6.889780603742765,0.0,0.27594,0.11581999999999999
2021-08-24 20:00:00,6.749742446881163,0.0,0.28169,0.11832
2021-08-24 21:00:00,8.09223703687091,0.0,0.28379000000000004,0.12018999999999999
2021-08-24 22:00:00,7.4941287064430675,0.0,0.18919999999999998,0.11892
2021-08-24 23:00:00,6.835988530979912,0.0,0.18641999999999997,0.11528000000000001
2021-08-25 00:00:00,6.119648175949124,0.0,0.14567,0.11402
2021-08-25 01:00:00,5.2316815562557695,0.0,0.14104,0.10964
2021-08-25 02:00:00,4.942057436965649,0.0,0.1388,0.10762999999999999
2021-08-25 03:00:00,4.233245554183847,0.0,0.1363,0.10537
2021-08-25 04:00:00,3.7929662286371992,0.0,0.13863999999999999,0.10753
2021-08-25 05:00:00,3.62180320809252,0.0,0.14540999999999998,0.11409
2021-08-25 06:00:00,3.9689509186962275,0.045355129779120776,0.14978999999999998,0.11725
2021-08-25 07:00:00,4.225983001582549,2.8224327822107194,0.14823,0.11792
2021-08-25 08:00:00,4.737397876948917,9.827111186755829,0.18312,0.11884
2021-08-25 09:00:00,5.18211105526637,15.360629749451327,0.18225,0.11894
2021-08-25 10:00:00,6.112159279043259,21.301677597024714,0.27372,0.11752
2021-08-25 11:00:00,6.004855650708732,25.45822365579634,0.27287,0.11679
2021-08-25 12:00:00,6.845921195172126,28.733963460099936,0.27332999999999996,0.11678
2021-08-25 13:00:00,8.178668208847824,28.56651391985556,0.27367,0.11687
2021-08-25 14:00:00,8.027442110917196,24.523739160854404,0.18101,0.11711
2021-08-25 15:00:00,7.565628991078851,18.165512443988774,0.18062999999999999,0.11637
2021-08-25 16:00:00,6.962705253067837,16.878350638020688,0.1807,0.11658
2021-08-25 17:00:00,6.332302956649172,9.510418477533008,0.18093,0.11658
2021-08-25 18:00:00,6.400529120364352,2.502833637857993,0.27601,0.1173
2021-08-25 19:00:00,6.144631183818735,0.0,0.27943,0.11878
2021-08-25 20:00:00,6.082603060187099,0.0,0.28651,0.12347
2021-08-25 21:00:00,8.007476116608855,0.0,0.29267000000000004,0.12893000000000002
2021-08-25 22:00:00,7.899931136350794,0.0,0.19371000000000002,0.12362000000000001
2021-08-25 23:00:00,7.017876343568016,0.0,0.18853999999999999,0.11837
2021-08-26 00:00:00,5.884404555884711,0.0,0.15630000000000002,0.12361
2021-08-26 01:00:00,4.9520338855859976,0.0,0.1555,0.12275
2021-08-26 02:00:00,4.633015558942676,0.0,0.15430000000000002,0.12121
2021-08-26 03:00:00,4.22093209486703,0.0,0.15272999999999998,0.12005
2021-08-26 04:00:00,4.117010856328013,0.0,0.15247999999999998,0.11992
2021-08-26 05:00:00,3.9138613244808758,0.0,0.15318,0.12104999999999999
2021-08-26 06:00:00,3.9457062176160576,0.016857236719135665,0.15497,0.12329000000000001
2021-08-26 07:00:00,3.87180833511117,2.276072645445344,0.15403999999999998,0.1237
2021-08-26 08:00:00,4.07079781705655,4.512487924971124,0.18956,0.12448999999999999
2021-08-26 09:00:00,5.024846761814893,6.340070880162399,0.18785,0.12368000000000001
2021-08-26 10:00:00,5.838652911356626,6.994803646209198,0.27982,0.12234
2021-08-26 11:00:00,5.845399988308309,11.171908305056055,0.27706000000000003,0.11972
2021-08-26 12:00:00,6.416987546837932,12.27290808965981,0.27782,0.12014
